"","pano_id","geometry","direction"
"956","TMX7316010203-000258_pano_0002_003751","4.87157325829748 52.3544115659958",4
"957","TMX7316010203-000293_pano_0000_003308","4.83784933237408 52.3696027434448",1
"958","TMX7316010203-000293_pano_0000_003309","4.83770702144602 52.3696267809677",4
"959","TMX7316010203-000293_pano_0000_003313","4.83736365617538 52.3698687853701",2
"960","TMX7316010203-000293_pano_0000_003314","4.83737796029215 52.3699582324676",1
"961","TMX7316010203-000293_pano_0000_003318","4.8375846628507 52.3702858756475",2
"962","TMX7316010203-000293_pano_0000_003319","4.83767643201527 52.3703537933847",3
"963","TMX7316010203-000293_pano_0000_003320","4.83774714983809 52.370429935023",1
"964","TMX7316010203-000239_pano_0002_001333","4.91811544496328 52.3582134373302",2
"965","TMX7316010203-000259_pano_0008_000730","4.85498034117056 52.3492784543424",4
"966","TMX7316010203-000336_pano_0000_003320","4.98328086900519 52.3133881476576",1
"967","TMX7316010203-000336_pano_0000_003343","4.98250794272992 52.3142959462657",1
"968","TMX7316010203-000275_pano_0000_002198","4.85961730298408 52.3843325410836",3
"969","TMX7316010203-000239_pano_0002_000285","4.91480898246546 52.3494854010592",4
"970","TMX7316010203-000315_pano_0000_001156","4.88523329080336 52.4212889439225",1
"971","TMX7316010203-000315_pano_0000_001157","4.88516228620967 52.4212794787845",4
"972","TMX7316010203-000315_pano_0000_001158","4.88509166319238 52.4212686937897",4
"973","TMX7316010203-000315_pano_0000_001175","4.88390154024346 52.4210935847119",1
"974","TMX7316010203-000315_pano_0000_001176","4.88383407844863 52.4210836630202",2
"975","TMX7316010203-000298_pano_0000_006234","4.93864435257333 52.3999513585902",4
"976","TMX7316010203-000298_pano_0000_006235","4.93867048048514 52.399873730299",4
"977","TMX7316010203-000322_pano_0000_008373","4.80273869272049 52.3906835521635",4
"978","TMX7316010203-000322_pano_0000_008375","4.80272760323937 52.3905955649508",4
"979","TMX7316010203-000322_pano_0000_008376","4.80269918082198 52.3905549549656",3
"980","TMX7316010203-000322_pano_0000_008379","4.80260235871175 52.3904375962466",1
"981","TMX7316010203-000322_pano_0000_008380","4.80260102509289 52.3903935792069",2
"982","TMX7316010203-000245_pano_0000_001665","4.94459815600936 52.367962041059",2
"983","TMX7316010203-000214_pano_0000_000510","4.75362999273862 52.237551007085",1
"984","TMX7316010203-000302_pano_0001_001927","4.800771099489 52.3724402779601",2
"985","TMX7316010203-000239_pano_0002_000414","4.91266426157706 52.3535615392379",1
"986","TMX7316010203-000239_pano_0002_000415","4.91261251522931 52.3536466290217",2
"987","TMX7316010203-000318_pano_0000_002286","4.92418885461895 52.4322119343199",4
"988","TMX7316010203-000315_pano_0000_001833","4.88763593120253 52.415837639985",4
"989","TMX7316010203-000315_pano_0000_001841","4.88714448202788 52.4160375655481",2
"990","TMX7316010203-000315_pano_0000_001842","4.88709091249461 52.4160689798008",1
"991","TMX7316010203-000315_pano_0000_001843","4.88703975401707 52.4161014710944",4
"992","TMX7316010203-000315_pano_0000_001844","4.8869902521708 52.4161348986584",4
"993","TMX7316010203-000315_pano_0000_001845","4.88694279060852 52.4161697055214",2
"994","TMX7316010203-000315_pano_0000_001846","4.88689778279631 52.416205715211",1
"995","TMX7316010203-000315_pano_0000_001879","4.88589048824785 52.4175712993518",2
"996","TMX7316010203-000315_pano_0000_001880","4.88585842439911 52.4176130110541",1
"997","TMX7316010203-000315_pano_0000_001881","4.88582662613094 52.417654724261",1
"998","TMX7316010203-000224_pano_0000_001590","4.92143810488111 52.3755929996196",1
"999","TMX7316010203-000224_pano_0000_001598","4.92160350168022 52.3763181948456",1
"1000","TMX7316010203-000224_pano_0000_001599","4.92147239605376 52.3763563656696",1
"1001","TMX7316010203-000311_pano_0000_002681","4.90422867954845 52.3997567501712",1
"1002","TMX7316010203-000311_pano_0000_002682","4.90416729835437 52.39978090967",1
"1003","TMX7316010203-000311_pano_0000_002683","4.90410613294072 52.3998053983095",4
"1004","TMX7316010203-000337_pano_0000_011585","4.95336624024263 52.3159547226132",4
"1005","TMX7316010203-000337_pano_0000_011587","4.95343809145476 52.31587918776",1
"1006","TMX7316010203-000337_pano_0000_011588","4.95347027017599 52.3158397269916",1
"1007","TMX7316010203-000337_pano_0000_011589","4.95350183413693 52.3158007900407",2
"1008","TMX7316010203-000337_pano_0000_011590","4.95354023861669 52.3157637723835",1
"1009","TMX7316010203-000337_pano_0000_011591","4.95360521005477 52.3157465341949",3
"1010","TMX7316010203-000337_pano_0000_011592","4.95367540618936 52.3157590133067",3
"1011","TMX7316010203-000337_pano_0000_011593","4.9537405902728 52.3157811470093",2
"1012","TMX7316010203-000337_pano_0000_011594","4.95380380822936 52.315805604933",4
"1013","TMX7316010203-000337_pano_0000_011598","4.95405655385675 52.3159020716164",3
"1014","TMX7316010203-000337_pano_0000_011599","4.95412000820853 52.3159255707708",4
"1015","TMX7316010203-000337_pano_0000_011600","4.95418381441833 52.3159486969284",1
"1016","TMX7316010203-000274_pano_0002_001353","4.85756413430291 52.3745657212454",3
"1017","TMX7316010203-000274_pano_0002_001354","4.85767971487374 52.3745517300881",3
"1018","TMX7316010203-000280_pano_0000_002692","4.8748679685803 52.3741224196319",3
"1019","TMX7316010203-000280_pano_0000_002693","4.87495618289443 52.374054400081",4
"1020","TMX7316010203-000280_pano_0000_002694","4.87497601495245 52.3739671911204",4
"1021","TMX7316010203-000307_pano_0001_001765","4.90916456953889 52.3978577068425",1
"1022","TMX7316010203-000227_pano_0000_001715","4.89005764193352 52.3704815161807",2
"1023","TMX7316010203-000227_pano_0000_001734","4.88992136130007 52.3715929221278",1
"1024","TMX7316010203-000332_pano_0001_006336","4.91305194936961 52.3353530563035",2
"1025","TMX7316010203-000332_pano_0001_006337","4.91304573303539 52.3353983785426",2
"1026","TMX7316010203-000332_pano_0001_006338","4.91303878679982 52.3354435261443",1
"1027","TMX7316010203-000243_pano_0001_001669","4.94752740499046 52.3661488389648",4
"1028","TMX7316010203-000243_pano_0001_001689","4.94727928778323 52.3661535511246",2
"1029","TMX7316010203-000285_pano_0000_000860","4.82671111804801 52.3442211173918",4
"1030","TMX7316010203-000285_pano_0000_000861","4.82670203714047 52.3441340900393",3
"1031","TMX7316010203-000251_pano_0000_002744","4.92089814728897 52.3485396227458",3
"1032","TMX7316010203-000242_pano_0000_002549","4.94133001015581 52.3581176821985",1
"1033","TMX7316010203-000242_pano_0000_002550","4.94119186199725 52.358095597815",4
"1034","TMX7316010203-000242_pano_0000_002551","4.94116209774362 52.3580140498119",3
"1035","TMX7316010203-000242_pano_0000_002552","4.94129990696001 52.3579758463361",2
"1036","TMX7316010203-000215_pano_0001_004126","4.85792875179254 52.2826123790837",3
"1037","TMX7316010203-000215_pano_0001_004127","4.85802946995005 52.2825872058414",2
"1038","TMX7316010203-000215_pano_0001_004129","4.85828160692987 52.2825321322119",2
"1039","TMX7316010203-000215_pano_0001_004132","4.85859521092258 52.2826810227165",1
"1040","TMX7316010203-000242_pano_0000_000908","4.93577688840924 52.3414784670107",2
"1041","TMX7316010203-000242_pano_0000_000909","4.93567956846138 52.3415467166137",4
"1042","TMX7316010203-000258_pano_0001_001536","4.87030590633419 52.3320606845867",3
"1043","TMX7316010203-000258_pano_0001_001537","4.87045018748116 52.332058778788",3
"1044","TMX7316010203-000258_pano_0001_001538","4.87059471779834 52.3320581413581",3
"1045","TMX7316010203-000258_pano_0001_001539","4.87074009895025 52.3320599007764",3
"1046","TMX7316010203-000258_pano_0001_001540","4.87088536143968 52.3320627412666",2
"1047","TMX7316010203-000258_pano_0001_001546","4.87175873616365 52.3320603037036",3
"1048","TMX7316010203-000258_pano_0001_001547","4.87190418292343 52.3320599303871",3
"1049","TMX7316010203-000258_pano_0001_001548","4.8720500276571 52.3320605726336",3
"1050","TMX7316010203-000258_pano_0001_001549","4.8721954402258 52.3320619199263",3
"1051","TMX7316010203-000258_pano_0001_001550","4.87234070900568 52.3320670309009",2
"1052","TMX7316010203-000258_pano_0001_001557","4.87335440847047 52.3320647006491",3
"1053","TMX7316010203-000321_pano_0000_008068","4.84027901940928 52.3850346460367",4
"1054","TMX7316010203-000321_pano_0000_008069","4.84027963922843 52.3849896540862",1
"1055","TMX7316010203-000321_pano_0000_008070","4.84028406444683 52.3849444779281",3
"1056","TMX7316010203-000321_pano_0000_008076","4.84060535194756 52.3847992836569",3
"1057","TMX7316010203-000321_pano_0000_008077","4.84067883508395 52.3848001592334",2
"1058","TMX7316010203-000227_pano_0000_001778","4.88835427550984 52.3685627627268",4
"1059","TMX7316010203-000259_pano_0003_000051","4.87699635762994 52.3474705555943",2
"1060","TMX7316010203-000259_pano_0003_000052","4.87700911852346 52.3475604179073",1
"1061","TMX7316010203-000259_pano_0003_000061","4.87717360965026 52.3483591454614",2
"1062","TMX7316010203-000259_pano_0003_000091","4.87894034045686 52.3507465162881",1
"1063","TMX7316010203-000259_pano_0003_000092","4.87897963322225 52.3508328028227",1
"1064","TMX7316010203-000257_pano_0000_003332","4.86866801675807 52.3292970302767",4
"1065","TMX7316010203-000293_pano_0000_002128","4.84106057123608 52.3593560411668",1
"1066","TMX7316010203-000293_pano_0000_002129","4.84091509593578 52.3593625719072",4
"1067","TMX7316010203-000335_pano_0000_007408","4.97162457246916 52.2986473190183",4
"1068","TMX7316010203-000335_pano_0000_007409","4.97163937059039 52.2986051012927",3
"1069","TMX7316010203-000335_pano_0000_007412","4.97166295155428 52.2985384795389",3
"1070","TMX7316010203-000335_pano_0000_007413","4.97161660908918 52.2984852490067",4
"1071","TMX7316010203-000335_pano_0000_007414","4.97155231700411 52.298465657791",4
"1072","TMX7316010203-000252_pano_0000_000623","4.90753000688671 52.3404882237262",1
"1073","TMX7316010203-000252_pano_0000_000624","4.90738567165221 52.3404691505743",4
"1074","TMX7316010203-000252_pano_0000_000626","4.90712006720126 52.34039923721",4
"1075","TMX7316010203-000299_pano_0002_003090","4.95454345387319 52.3914602523775",4
"1076","TMX7316010203-000299_pano_0002_003092","4.95426086452651 52.3914558956782",2
"1077","TMX7316010203-000315_pano_0000_001357","4.88825381788494 52.4215809613383",2
"1078","TMX7316010203-000315_pano_0000_001361","4.88855440827965 52.4216002860572",3
"1079","TMX7316010203-000315_pano_0000_001362","4.8886295048611 52.4216050763956",3
"1080","TMX7316010203-000315_pano_0000_001363","4.88870421587238 52.4216088780747",2
"1081","TMX7316010203-000258_pano_0002_003645","4.87594750968842 52.3552723079371",2
"1082","TMX7316010203-000258_pano_0002_003646","4.87599458140826 52.355357370729",2
"1083","TMX7316010203-000258_pano_0002_003647","4.87602531493919 52.3554426091111",2
"1084","TMX7316010203-000254_pano_0001_000230","4.90169108646071 52.3403350003868",4
"1085","TMX7316010203-000254_pano_0001_000231","4.90183711917617 52.3403299622195",3
"1086","TMX7316010203-000254_pano_0001_000232","4.90198332322568 52.340324427361",3
"1087","TMX7316010203-000254_pano_0001_000238","4.90286352466352 52.3403140176051",3
"1088","TMX7316010203-000254_pano_0001_000239","4.90301036501725 52.3403131097018",2
"1089","TMX7316010203-000288_pano_0001_001256","4.82140830309955 52.3563708026747",4
"1090","TMX7316010203-000288_pano_0001_001257","4.82134859475587 52.3562901373301",3
"1091","TMX7316010203-000288_pano_0001_001264","4.8215254156311 52.356279641838",2
"1092","TMX7316010203-000288_pano_0001_001265","4.8215182403123 52.3563706008782",1
"1093","TMX7316010203-000259_pano_0001_000006","4.89078294651822 52.3443206197374",1
"1094","TMX7316010203-000242_pano_0000_003819","4.94035302080215 52.3601585259979",2
"1095","TMX7316010203-000242_pano_0000_003820","4.94031278045761 52.3602412678178",1
"1096","TMX7316010203-000255_pano_0000_003590","4.87367994104194 52.3417117649867",3
"1097","TMX7316010203-000255_pano_0000_003591","4.87382740808241 52.3417190354009",2
"1098","TMX7316010203-000322_pano_0000_004083","4.79445411116123 52.394775337109",3
"1099","TMX7316010203-000322_pano_0000_004084","4.79445441844586 52.3947303164683",3
"1100","TMX7316010203-000317_pano_0000_003405","4.89104670573913 52.4075678395017",3
"1101","TMX7316010203-000317_pano_0000_003406","4.89110565891388 52.4075392353871",3
"1102","TMX7316010203-000214_pano_0000_000561","4.75371539028022 52.237387487545",1
"1103","TMX7316010203-000322_pano_0000_006308","4.77774949815521 52.391158826381",3
"1104","TMX7316010203-000322_pano_0000_006311","4.77796909093317 52.3911458351998",3
"1105","TMX7316010203-000322_pano_0000_006312","4.77804124529364 52.3911403667235",3
"1106","TMX7316010203-000322_pano_0000_006313","4.77811052846349 52.3911279212317",2
"1107","TMX7316010203-000322_pano_0000_006317","4.77835778377603 52.3910558893337",4
"1108","TMX7316010203-000322_pano_0000_006318","4.77842660487551 52.3910617734227",1
"1109","TMX7316010203-000322_pano_0000_006321","4.77857433230475 52.3911490705361",3
"1110","TMX7316010203-000322_pano_0000_006322","4.77857699946583 52.3911948923301",4
"1111","TMX7316010203-000322_pano_0000_006326","4.77844823850918 52.3913636969083",1
"1112","TMX7316010203-000322_pano_0000_006327","4.77843404904525 52.3914092984576",1
"1113","TMX7316010203-000322_pano_0000_006329","4.77843693301095 52.3915020515815",1
"1114","TMX7316010203-000297_pano_0000_004608","4.94821338242556 52.3899547894417",4
"1115","TMX7316010203-000248_pano_0000_001502","4.92453086723636 52.3611801242865",1
"1116","TMX7316010203-000248_pano_0000_001512","4.92404006358038 52.362005385619",2
"1117","TMX7316010203-000248_pano_0000_001513","4.9239985455723 52.3620913164675",1
"1118","TMX7316010203-000245_pano_0000_000871","4.94759592821361 52.3661302354796",1
"1119","TMX7316010203-000245_pano_0000_000880","4.94629521460495 52.3662454397898",1
"1120","TMX7316010203-000245_pano_0000_000881","4.94622945341735 52.3663254356934",1
"1121","TMX7316010203-000245_pano_0000_000887","4.9461947162629 52.3668776097701",1
"1122","TMX7316010203-000323_pano_0000_014550","4.77093242155855 52.3984386650727",4
"1123","TMX7316010203-000323_pano_0000_014551","4.77090476941603 52.3983970200169",4
"1124","TMX7316010203-000323_pano_0000_014552","4.77087777666794 52.3983545078143",3
"1125","TMX7316010203-000259_pano_0007_000348","4.86395637504317 52.3535337432763",1
"1126","TMX7316010203-000259_pano_0007_000352","4.86349737091075 52.3533122582779",2
"1127","TMX7316010203-000259_pano_0007_000353","4.86335908653484 52.3532773422777",4
"1128","TMX7316010203-000259_pano_0007_000356","4.86292547795366 52.3532227493193",1
"1129","TMX7316010203-000293_pano_0000_003408","4.83829567377981 52.3736635314183",1
"1130","TMX7316010203-000333_pano_0000_004936","4.98918249587341 52.2974819124423",4
"1131","TMX7316010203-000333_pano_0000_004937","4.98918173123221 52.297436959947",4
"1132","TMX7316010203-000333_pano_0000_004938","4.98918106703094 52.2973920983662",3
"1133","TMX7316010203-000333_pano_0000_004939","4.98918053647174 52.2973473744152",3
"1134","TMX7316010203-000264_pano_0001_001112","4.83973692167196 52.346949134795",3
"1135","TMX7316010203-000264_pano_0001_001113","4.8398874293534 52.3469554215516",3
"1136","TMX7316010203-000232_pano_0000_001517","4.93176608123059 52.3459629588914",3
"1137","TMX7316010203-000262_pano_0000_000109","4.8891595584244 52.3585394540646",2
"1138","TMX7316010203-000262_pano_0000_000110","4.8890416516842 52.3585953510408",4
"1139","TMX7316010203-000262_pano_0000_000111","4.88892777280934 52.3586544139806",1
"1140","TMX7316010203-000262_pano_0000_000125","4.88768298762323 52.3596532843889",1
"1141","TMX7316010203-000286_pano_0000_001735","4.8057656119696 52.3486760547305",1
"1142","TMX7316010203-000289_pano_0001_001999","4.78647596007637 52.3626389775314",2
"1143","TMX7316010203-000289_pano_0001_002001","4.78675682074216 52.3626934892593",3
"1144","TMX7316010203-000289_pano_0001_002002","4.78689801988425 52.3627193911261",2
"1145","TMX7316010203-000289_pano_0001_002004","4.78718300443672 52.3627676980147",2
"1146","TMX7316010203-000289_pano_0001_002007","4.78761512551644 52.362771151242",1
"1147","TMX7316010203-000289_pano_0001_002010","4.78795152850698 52.3629379079586",1
"1148","TMX7316010203-000239_pano_0002_000733","4.90720230740214 52.3567394304698",2
"1149","TMX7316010203-000239_pano_0002_000735","4.90698995869038 52.3566286908117",2
